ID CUSTOMER;gender;SeniorCitizen;Partner;Dependents;tenure;PhoneService;MultipleLines;InternetService;OnlineSecurity;OnlineBackup;DeviceProtection;TechSupport;StreamingTV;StreamingMovies;Contract;PaperlessBilling;PaymentMethod;MonthlyCharges;TotalCharges;Churn
8957THMOA;Female;0;No;Yes;50;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Credit card (automatic);2015;97085;No
2251PYLPB;Male;0;Yes;No;72;Yes;Yes;DSL;Yes;Yes;Yes;Yes;No;Yes;Two year;No;Credit card (automatic);7955;58109;No
5555RNPGT;Male;0;No;Yes;10;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Credit card (automatic);248;2239;No
1057FOGLZ;Female;0;No;No;18;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check;1965;3917;No
9300RENDD;Male;0;No;No;1;Yes;No;Fiber optic;No;No;No;No;Yes;No;Month-to-month;Yes;Electronic check;7995;7995;Yes
0761AETCS;Female;0;No;No;1;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Electronic check;193;193;Yes
8087LGYHQ;Male;0;No;No;9;Yes;No;Fiber optic;No;No;Yes;No;Yes;Yes;Month-to-month;Yes;Electronic check;9405;81165;No
4137BTIKL;Male;0;No;No;2;Yes;Yes;Fiber optic;Yes;No;No;No;No;Yes;Month-to-month;No;Mailed check;9075;17475;No
2190BCXEC;Female;0;Yes;No;40;Yes;Yes;Fiber optic;No;No;No;Yes;No;No;Month-to-month;Yes;Credit card (automatic);7885;312685;No
6227FBDXH;Male;0;Yes;No;69;Yes;Yes;Fiber optic;No;No;Yes;No;Yes;Yes;One year;No;Bank transfer (automatic);995;684145;No
2153MREFK;Female;0;Yes;No;37;Yes;Yes;Fiber optic;Yes;No;Yes;Yes;No;Yes;One year;Yes;Electronic check;992;37546;Yes
2911WDXMV;Male;0;No;Yes;18;Yes;Yes;Fiber optic;No;No;Yes;No;No;No;Month-to-month;Yes;Credit card (automatic);8055;140665;No
7206PQBBZ;Male;1;Yes;No;11;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;702;8347;No
3106ULWFW;Female;0;Yes;No;8;Yes;Yes;Fiber optic;No;No;No;No;No;Yes;Month-to-month;Yes;Credit card (automatic);852;6274;Yes
0925VYDLG;Female;0;No;No;3;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;No;Electronic check;7525;242;Yes
4547FZJWE;Male;0;Yes;Yes;55;Yes;No;DSL;Yes;No;No;No;No;Yes;One year;No;Credit card (automatic);5945;3157;No
7422WNBTY;Male;0;Yes;No;33;Yes;Yes;Fiber optic;No;Yes;Yes;No;No;Yes;Month-to-month;Yes;Electronic check;9335;3092;No
0842IWYCP;Female;0;No;No;46;Yes;No;DSL;No;No;No;No;No;No;Month-to-month;No;Bank transfer (automatic);4495;21689;No
3521HTQTV;Male;0;No;No;34;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Bank transfer (automatic);261;98035;No
3744ZBHON;Female;0;No;No;3;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Electronic check;202;6595;No
3373DIUUN;Male;0;Yes;Yes;30;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Mailed check;2125;7119;No
8383SGHJU;Female;0;No;No;33;Yes;Yes;DSL;Yes;No;No;Yes;No;No;One year;No;Electronic check;594;19528;No
7607QKKTJ;Male;0;Yes;Yes;45;Yes;Yes;Fiber optic;No;Yes;Yes;No;No;Yes;One year;Yes;Credit card (automatic);95;436885;No
7707PYBBH;Male;0;No;No;40;Yes;No;DSL;Yes;Yes;No;Yes;No;No;Month-to-month;Yes;Mailed check;619;26471;No
8984HPEMB;Female;0;No;No;71;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;Yes;Yes;Two year;Yes;Electronic check;11865;84776;No
4349GFQHK;Male;0;No;No;1;Yes;Yes;DSL;No;No;Yes;No;No;No;Month-to-month;No;Electronic check;5435;5435;Yes
4139DETXS;Female;0;Yes;Yes;72;No;No phone service;DSL;Yes;Yes;Yes;Yes;Yes;Yes;Two year;No;Bank transfer (automatic);6445;4528;No
9779DPNEJ;Female;0;Yes;Yes;22;Yes;No;Fiber optic;No;No;No;No;No;Yes;Month-to-month;Yes;Electronic check;8015;179065;No
9805FILKB;Male;0;Yes;Yes;46;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;Yes;Bank transfer (automatic);202;8456;No
5793YOLJN;Female;0;Yes;Yes;55;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Mailed check;21;12103;No
0673IGUQO;Male;0;No;No;1;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check;2045;2045;No
4123FCVCB;Female;0;No;No;12;Yes;Yes;DSL;No;No;No;Yes;Yes;Yes;One year;Yes;Mailed check;7585;85445;No
8819IMISP;Male;0;No;No;31;Yes;Yes;Fiber optic;No;Yes;No;No;No;No;Month-to-month;Yes;Electronic check;8045;24291;No
7802EFKNY;Male;0;Yes;No;5;No;No phone service;DSL;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;2495;1004;Yes
8311UEUAB;Female;0;Yes;Yes;67;Yes;Yes;DSL;Yes;No;No;No;Yes;Yes;Two year;Yes;Electronic check;755;522945;No
5858EAFCZ;Male;0;No;No;1;Yes;No;DSL;No;No;No;No;No;No;Month-to-month;No;Mailed check;4445;4445;No
8035BUYVG;Male;0;Yes;No;40;No;No phone service;DSL;Yes;Yes;Yes;No;No;No;One year;Yes;Electronic check;4235;171645;Yes
1163ONYEY;Male;0;Yes;Yes;41;Yes;Yes;DSL;Yes;Yes;Yes;No;Yes;No;Month-to-month;Yes;Credit card (automatic);7455;302355;No
9787XVQIU;Male;0;No;No;1;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;753;753;Yes
8945MUQUF;Male;0;No;No;51;Yes;Yes;Fiber optic;Yes;Yes;No;No;Yes;No;One year;Yes;Electronic check;948;48376;Yes
5656MJEFC;Male;0;Yes;Yes;42;No;No phone service;DSL;Yes;No;Yes;Yes;Yes;No;Two year;No;Credit card (automatic);4815;20323;No
6082OQFBA;Male;0;Yes;Yes;23;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Mailed check;1965;4369;No
8051HJRLT;Female;1;No;No;1;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;7055;7055;Yes
8974OVACP;Female;0;No;No;1;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check;2015;2015;No
4010YLMVT;Female;0;No;No;56;Yes;Yes;Fiber optic;Yes;Yes;No;No;Yes;Yes;Month-to-month;Yes;Credit card (automatic);1066;589395;No
1379FRVEB;Male;0;No;Yes;15;Yes;Yes;Fiber optic;No;Yes;No;No;Yes;No;Month-to-month;Yes;Electronic check;91;143005;No
8612GXIDD;Male;0;Yes;Yes;12;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;Yes;Bank transfer (automatic);254;313;No
6288CHQJB;Female;0;Yes;Yes;54;Yes;No;DSL;Yes;No;Yes;Yes;No;Yes;Two year;No;Bank transfer (automatic);6995;387185;No
8160HOWOX;Female;0;No;No;7;Yes;No;DSL;No;No;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;6685;4581;No
3023GFLBR;Female;0;Yes;Yes;33;Yes;Yes;Fiber optic;No;No;No;No;No;Yes;Month-to-month;No;Credit card (automatic);8615;27457;Yes
6648INWPS;Male;0;Yes;Yes;16;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Electronic check;2015;34135;No
4223BKEOR;Female;0;No;Yes;21;Yes;No;DSL;Yes;No;Yes;No;No;Yes;One year;No;Mailed check;6485;13368;No
4079VTGLK;Male;1;Yes;No;30;Yes;Yes;DSL;No;No;Yes;No;Yes;Yes;Two year;No;Electronic check;7485;218175;No
1763WQFUK;Male;0;No;No;3;Yes;No;DSL;No;No;No;Yes;No;No;Month-to-month;Yes;Mailed check;505;14775;No
1391UBDAR;Male;0;No;No;11;Yes;No;Fiber optic;No;No;Yes;No;No;No;Month-to-month;No;Electronic check;729;81845;No
8894JVDCV;Female;0;No;No;62;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;Yes;Yes;One year;Yes;Credit card (automatic);11505;713345;No
2023VQFDL;Male;0;No;No;18;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Electronic check;19;3488;No
1345GKDZZ;Male;0;No;Yes;6;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check;1955;1286;No
2014MKGMH;Female;0;No;No;46;Yes;Yes;Fiber optic;No;No;Yes;No;Yes;Yes;One year;Yes;Electronic check;1011;46744;No
5628FCGYG;Male;0;No;No;21;Yes;Yes;Fiber optic;No;No;No;No;No;Yes;Month-to-month;Yes;Electronic check;841;173745;No
2560WBWXF;Male;0;No;No;68;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;Yes;Bank transfer (automatic);2415;149885;No
0248IPDFW;Female;0;No;No;1;Yes;Yes;DSL;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;501;501;No
7978DKUQH;Female;0;Yes;No;25;Yes;No;Fiber optic;No;No;Yes;No;No;No;Month-to-month;Yes;Electronic check;746;179775;No
4335UPJSI;Female;0;No;Yes;24;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Mailed check;1975;4981;No
0524IAVZO;Female;0;Yes;No;30;Yes;Yes;Fiber optic;No;No;No;No;No;Yes;Month-to-month;Yes;Electronic check;85;262425;Yes
2737YNGYW;Female;0;No;No;2;Yes;No;Fiber optic;No;No;No;No;No;Yes;Month-to-month;No;Electronic check;8055;1841;Yes
1784EZDKJ;Male;0;Yes;No;51;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;Yes;One year;Yes;Bank transfer (automatic);1068;54988;No
9297FVVDH;Female;0;Yes;Yes;57;Yes;Yes;DSL;Yes;No;Yes;Yes;Yes;Yes;Two year;Yes;Electronic check;845;48454;No
8007YYPWD;Female;0;No;No;15;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Bank transfer (automatic);2505;3691;No
7101HRBLJ;Female;0;Yes;Yes;72;Yes;No;DSL;Yes;Yes;Yes;Yes;Yes;Yes;Two year;Yes;Bank transfer (automatic);837;60969;No
5159YFPKQ;Female;0;No;No;2;Yes;No;Fiber optic;No;No;Yes;No;No;No;Month-to-month;Yes;Electronic check;758;16075;Yes
6635CPNUN;Male;0;Yes;No;28;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;No;Month-to-month;No;Credit card (automatic);966;268435;No
4021RQSNY;Male;1;Yes;No;29;Yes;Yes;Fiber optic;No;No;Yes;No;Yes;Yes;Month-to-month;Yes;Electronic check;985;300415;Yes
5453YBTWV;Male;0;Yes;Yes;70;Yes;No;Fiber optic;Yes;Yes;Yes;Yes;Yes;No;Two year;Yes;Credit card (automatic);1011;69948;No
5039LZRQT;Female;0;No;No;13;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Mailed check;202;27325;No
2931VUVJN;Female;1;Yes;No;59;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;No;No;One year;Yes;Electronic check;9405;54839;No
9061TIHDA;Male;1;Yes;No;13;Yes;Yes;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;9525;123365;Yes
8699ASUFO;Male;1;Yes;No;7;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Mailed check;744;5279;Yes
6418PIQSP;Female;0;Yes;No;62;Yes;No;DSL;Yes;No;Yes;Yes;Yes;Yes;Two year;No;Mailed check;81;49859;No
8220OCUFY;Female;0;No;No;21;Yes;No;DSL;Yes;No;Yes;Yes;No;No;One year;Yes;Electronic check;6025;125835;No
3995WFCSM;Female;0;No;No;2;Yes;No;DSL;No;No;Yes;No;No;Yes;Month-to-month;No;Electronic check;6085;1114;No
1895QTKDO;Female;0;No;No;1;Yes;No;DSL;No;No;No;No;No;No;Month-to-month;No;Credit card (automatic);4395;4395;No
2038OEQZH;Male;0;No;No;4;Yes;No;Fiber optic;No;No;Yes;No;No;Yes;Month-to-month;No;Electronic check;8605;3081;No
1178PZGAB;Female;0;No;No;19;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Credit card (automatic);2025;38365;No
7927AUXBZ;Female;0;No;No;30;Yes;No;Fiber optic;No;No;No;Yes;Yes;No;Month-to-month;No;Electronic check;8515;25559;Yes
2626VEEWG;Male;0;Yes;Yes;67;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;Yes;Credit card (automatic);194;12842;No
2878RMWXY;Male;1;Yes;No;72;Yes;Yes;Fiber optic;Yes;Yes;Yes;No;No;Yes;Two year;Yes;Credit card (automatic);10265;75503;No
1657DYMBM;Male;0;Yes;No;53;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Credit card (automatic);199;111005;No
7311MQJCH;Female;0;No;No;5;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Electronic check;1955;996;No
7375WMVMT;Male;1;Yes;No;71;Yes;No;Fiber optic;No;Yes;Yes;Yes;No;Yes;Two year;Yes;Credit card (automatic);955;670715;No
1136XGEQU;Female;0;Yes;Yes;50;Yes;Yes;DSL;No;Yes;Yes;Yes;Yes;Yes;One year;Yes;Credit card (automatic);8415;41644;No
2530FMFXO;Male;0;Yes;Yes;56;Yes;Yes;Fiber optic;No;No;Yes;Yes;Yes;Yes;Two year;Yes;Electronic check;1032;587375;No
6844DZKRF;Male;0;No;No;2;Yes;No;DSL;No;No;No;Yes;No;No;Month-to-month;Yes;Credit card (automatic);502;10925;No
4695WJZUE;Female;1;No;No;2;Yes;Yes;Fiber optic;No;No;Yes;No;No;Yes;Month-to-month;Yes;Electronic check;8855;17925;Yes
7619ODSGN;Male;0;Yes;Yes;24;Yes;Yes;DSL;Yes;No;No;No;No;No;Month-to-month;No;Electronic check;5475;133815;Yes
5970GHJAW;Male;0;Yes;Yes;46;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Credit card (automatic);1995;8624;No
8879XUAHX;Male;0;Yes;No;71;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;Yes;Yes;Two year;Yes;Electronic check;11625;856475;No
3689MOZGR;Female;0;No;No;29;No;No phone service;DSL;No;No;No;Yes;No;No;Month-to-month;Yes;Electronic check;312;9262;No
4195PNGZS;Male;0;Yes;Yes;69;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Bank transfer (automatic);2445;17182;No
5003XZWWO;Male;0;Yes;No;71;Yes;Yes;DSL;No;Yes;Yes;Yes;Yes;Yes;Two year;No;Credit card (automatic);842;595685;No
3988RQIXO;Female;1;No;No;1;Yes;No;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;913;913;Yes
7622FWGEW;Male;1;Yes;No;56;Yes;No;DSL;Yes;Yes;Yes;Yes;Yes;Yes;Two year;Yes;Bank transfer (automatic);8565;482445;No
6922NCEDI;Male;0;No;Yes;56;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;Yes;Mailed check;212;123865;No
2514GINMM;Male;0;No;No;1;Yes;No;Fiber optic;No;No;No;No;Yes;No;Month-to-month;Yes;Electronic check;795;795;Yes
9891NQDBD;Female;0;Yes;No;28;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Mailed check;2555;6722;No
6131IUNXN;Female;0;Yes;Yes;19;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check;202;3822;No
8548AWOFC;Male;0;Yes;No;66;Yes;Yes;DSL;No;No;No;Yes;No;Yes;Month-to-month;No;Electronic check;6385;42646;No
9798DRYDS;Female;0;Yes;Yes;17;Yes;Yes;DSL;No;No;Yes;Yes;No;No;One year;Yes;Mailed check;6195;10707;No
8532UEFWH;Male;0;Yes;Yes;52;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Mailed check;2575;134585;No
6296DDOOR;Female;0;No;No;19;Yes;No;DSL;No;Yes;No;No;Yes;No;One year;No;Electronic check;582;104525;No
7951VRDVK;Female;0;No;No;36;Yes;No;DSL;Yes;Yes;Yes;Yes;Yes;Yes;One year;No;Bank transfer (automatic);8585;300355;No
5931FLJJF;Male;1;Yes;No;7;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Mailed check;701;46755;Yes
4815YOSUK;Male;0;Yes;Yes;72;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;No;Yes;One year;Yes;Credit card (automatic);1049;75375;No
2659VXMWZ;Male;0;Yes;Yes;67;Yes;Yes;Fiber optic;Yes;Yes;Yes;No;Yes;Yes;One year;Yes;Electronic check;1113;74821;Yes
0380NEAVX;Male;1;No;No;34;Yes;No;Fiber optic;No;Yes;Yes;No;Yes;Yes;One year;Yes;Electronic check;9985;334315;No
3207OYBWH;Male;1;Yes;No;57;Yes;Yes;Fiber optic;No;Yes;Yes;No;No;Yes;Month-to-month;Yes;Bank transfer (automatic);9525;542705;Yes
4285GYRQC;Female;0;Yes;No;7;Yes;No;Fiber optic;No;No;Yes;No;Yes;No;Month-to-month;Yes;Electronic check;8625;5871;Yes
7216EWTRS;Female;1;Yes;No;1;Yes;Yes;Fiber optic;No;No;Yes;No;Yes;Yes;Month-to-month;Yes;Electronic check;1008;1008;Yes
4365MSDYN;Male;0;Yes;No;8;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Bank transfer (automatic);1955;16115;No
7036TYDEC;Female;0;No;No;69;Yes;Yes;Fiber optic;No;No;Yes;Yes;Yes;Yes;Two year;No;Electronic check;104;70285;No
5802ADBRC;Female;0;Yes;No;50;Yes;Yes;Fiber optic;Yes;No;Yes;No;Yes;Yes;One year;Yes;Mailed check;1044;52329;No
8076FEZKJ;Male;0;No;No;10;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Mailed check;195;22585;No
5197YPYBZ;Female;0;Yes;Yes;12;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Credit card (automatic);2525;2747;No
8337MSSXB;Female;0;No;No;14;Yes;No;Fiber optic;No;Yes;No;No;No;Yes;Month-to-month;Yes;Electronic check;863;118095;Yes
4312GVYNH;Female;0;Yes;No;70;No;No phone service;DSL;Yes;No;Yes;Yes;No;Yes;Two year;Yes;Bank transfer (automatic);4985;33702;No
8495LJDFO;Female;1;No;No;64;Yes;Yes;Fiber optic;Yes;No;Yes;Yes;Yes;Yes;Month-to-month;Yes;Bank transfer (automatic);10895;71113;No
0839JTCUD;Female;0;Yes;Yes;66;Yes;Yes;DSL;Yes;Yes;Yes;Yes;Yes;Yes;Two year;No;Credit card (automatic);899;595885;No
5494WOZRZ;Female;0;Yes;Yes;71;Yes;No;DSL;Yes;No;Yes;Yes;Yes;Yes;Two year;Yes;Credit card (automatic);82;599985;No
1302UHBDD;Male;1;No;No;20;Yes;No;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;No;Electronic check;8995;164845;No
2234EOFPT;Male;0;Yes;No;72;Yes;No;DSL;Yes;Yes;No;Yes;Yes;Yes;Two year;Yes;Bank transfer (automatic);7935;575325;No
8619IJNDK;Female;0;Yes;Yes;71;Yes;No;DSL;Yes;Yes;Yes;Yes;No;No;Two year;No;Credit card (automatic);6405;44929;No
8378LKJAF;Male;0;Yes;Yes;38;Yes;Yes;Fiber optic;No;No;Yes;No;Yes;Yes;Month-to-month;Yes;Credit card (automatic);10115;39567;No
8182BJDSI;Female;0;No;No;28;Yes;Yes;Fiber optic;No;Yes;No;No;No;Yes;Month-to-month;Yes;Electronic check;8995;262555;Yes
2528HFYZX;Male;1;Yes;No;17;Yes;No;Fiber optic;No;Yes;No;No;No;No;Month-to-month;Yes;Electronic check;7645;12334;Yes
1153GNOLC;Male;0;No;No;33;No;No phone service;DSL;No;Yes;No;No;Yes;No;One year;Yes;Electronic check;391;1309;No
3298QEICA;Female;0;Yes;Yes;23;No;No phone service;DSL;Yes;No;No;Yes;No;No;Two year;No;Mailed check;346;81345;No
0788DXBFY;Male;0;Yes;Yes;58;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;Yes;Electronic check;1955;11088;No
3597YASZG;Female;1;Yes;No;70;Yes;Yes;Fiber optic;No;Yes;No;Yes;Yes;Yes;Two year;Yes;Bank transfer (automatic);10445;734935;No
3496LFSZU;Male;0;Yes;No;4;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;No;Electronic check;705;2942;No
5242UOWHD;Male;0;Yes;Yes;45;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Mailed check;2035;9292;No
2482CZGBB;Male;0;No;No;10;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;70;740;Yes
6479SZPLM;Male;0;Yes;Yes;36;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Credit card (automatic);1945;7545;No
8097VBQTZ;Male;0;No;No;54;Yes;No;DSL;Yes;Yes;No;Yes;Yes;No;Month-to-month;Yes;Mailed check;699;38833;No
4500HKANN;Male;0;Yes;Yes;23;Yes;Yes;DSL;No;Yes;No;Yes;No;No;Two year;No;Mailed check;597;14142;No
9917KWRBE;Female;0;Yes;Yes;41;Yes;Yes;DSL;Yes;Yes;Yes;No;Yes;No;One year;Yes;Credit card (automatic);7835;32112;No
3420ZDBMA;Male;1;No;No;5;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Mailed check;7145;3716;No
2212LYASK;Male;0;Yes;Yes;27;No;No phone service;DSL;No;Yes;Yes;No;No;Yes;One year;Yes;Credit card (automatic);4585;12464;No
1393IMKZG;Female;0;No;No;1;Yes;No;Fiber optic;No;No;No;Yes;Yes;Yes;Month-to-month;Yes;Electronic check;9585;9585;No
8069RHUXK;Female;0;Yes;Yes;67;No;No phone service;DSL;Yes;No;No;Yes;No;No;Two year;No;Credit card (automatic);357;25457;No
3398GCPMU;Female;1;Yes;Yes;72;Yes;Yes;DSL;Yes;Yes;Yes;Yes;Yes;Yes;Two year;Yes;Credit card (automatic);8955;644885;No
2908WGAXL;Female;0;Yes;Yes;56;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;Yes;Credit card (automatic);2495;14689;No
3378AJRAO;Male;0;Yes;Yes;44;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Electronic check;2485;10136;No
1013QCWAM;Female;1;Yes;No;66;Yes;Yes;Fiber optic;No;Yes;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;1008;669075;No
